AGS,Jahr,Anlagen_kumuliert,Nettoleistung_kW_kumuliert,Wind_Density_kW_km2_kumuliert
14625,2006,78,120610,50.34583804677684
14625,2007,78,120610,50.34583804677684
14625,2008,78,120610,50.34583804677684
14625,2009,80,124610,52.01554497146888
14625,2010,81,125410,52.34948635640729
14625,2011,85,131610,54.937532089679955
14625,2012,85,131610,54.937532089679955
14625,2013,86,131612.5,54.938575656507886
14625,2014,87,131616.1,54.94007839274011
14625,2015,89,133921.1,55.9022470080939
14625,2016,91,138521.1,57.822409971489755
14625,2017,92,140821.1,58.78249145318768
14625,2018,94,140836.1,58.78875285415528
14625,2019,94,140836.1,58.78875285415528
14625,2020,95,140841.1,58.79083998781114
14625,2021,95,140841.1,58.79083998781114
14625,2022,95,140841.1,58.79083998781114
14625,2023,95,140841.1,58.79083998781114
14626,1960,0,0,0
14626,1961,0,0,0
14626,1962,0,0,0
14626,1963,0,0,0
14626,1964,0,0,0
14626,1965,0,0,0
14626,1966,0,0,0
14626,1967,0,0,0
14626,1968,0,0,0
14626,1969,0,0,0
14626,1970,0,0,0
14626,1971,0,0,0
14626,1972,0,0,0
14626,1973,0,0,0
14626,1974,0,0,0
14626,1975,0,0,0
14626,1976,0,0,0
14626,1977,0,0,0
14626,1978,0,0,0
14626,1979,0,0,0
14626,1980,0,0,0
14626,1981,0,0,0
14626,1982,0,0,0
14626,1983,0,0,0
14626,1984,0,0,0
14626,1985,0,0,0
14626,1986,0,0,0
14626,1987,0,0,0
14626,1988,0,0,0
14626,1989,0,0,0
14626,1990,0,0,0
14626,1991,0,0,0
14626,1992,0,0,0
14626,1993,0,0,0
14626,1994,1,250,0.11840316752153754
14626,1995,6,3150,1.4918799107713732
14626,1996,7,3650,1.728686245814448
14626,1997,11,5850,2.7706341200039786
14626,1998,15,9850,4.66508480034858
14626,1999,21,18850,8.92759883112393
14626,2000,31,30650,14.516228338140502
14626,2001,36,38150,18.06832336378663
14626,2002,43,47950,22.7097275306309
14626,2003,65,83950,39.759783653732306
14626,2004,75,99950,47.33758637511071
14626,2005,81,110550,52.3578806780239
14626,2006,95,138950,65.80848050847057
14626,2007,95,138950,65.80848050847057
14626,2008,97,144950,68.65015652898747
14626,2009,104,158950,75.28073391019358
14626,2010,113,176950,83.80576197174427
14626,2011,117,185250,87.73674713345932
14626,2012,117,185250,87.73674713345932
14626,2013,119,185284.5,87.7530867705773
14626,2014,120,188334.5,89.19760541434005
14626,2015,121,188339.1,89.19978403262245
14626,2016,121,188339.1,89.19978403262245
14626,2017,123,194939.1,92.32562765519104
14626,2018,124,198389.1,93.95959136698826
14626,2019,125,198392.6,93.96124901133356
14626,2020,126,200742.6,95.07423878603602
14626,2021,126,200742.6,95.07423878603602
14626,2022,126,200742.6,95.07423878603602
14626,2023,126,200742.6,95.07423878603602
14627,1960,0,0,0
14627,1961,0,0,0
14627,1962,0,0,0
14627,1963,0,0,0
14627,1964,0,0,0
14627,1965,0,0,0
14627,1966,0,0,0
14627,1967,0,0,0
14627,1968,0,0,0
14627,1969,0,0,0
14627,1970,0,0,0
14627,1971,0,0,0
14627,1972,0,0,0
14627,1973,0,0,0
14627,1974,0,0,0
14627,1975,0,0,0
14627,1976,0,0,0
14627,1977,0,0,0
14627,1978,0,0,0
14627,1979,0,0,0
14627,1980,0,0,0
14627,1981,0,0,0
14627,1982,0,0,0
14627,1983,0,0,0
14627,1984,0,0,0
14627,1985,0,0,0
14627,1986,0,0,0
14627,1987,0,0,0
14627,1988,0,0,0
14627,1989,0,0,0
14627,1990,0,0,0
14627,1991,0,0,0
14627,1992,0,0,0
14627,1993,0,0,0
14627,1994,0,0,0
14627,1995,0,0,0
14627,1996,0,0,0
14627,1997,1,1500,1.0312042403118362
14627,1998,1,1500,1.0312042403118362
14627,1999,2,2000,1.3749389870824482
14627,2000,9,8600,5.912237644454528
14627,2001,17,15200,10.449536301826607
14627,2002,30,39050,26.845683722784802
14627,2003,34,45450,31.24548848144864
14627,2004,35,47250,32.48293356982284
14627,2005,35,47250,32.48293356982284
14627,2006,37,51250,35.23281154398774
14627,2007,37,51250,35.23281154398774
14627,2008,39,55250,37.98268951815263
14627,2009,40,57250,39.357628505235084
14627,2010,40,57250,39.357628505235084
14627,2011,41,59550,40.9388083403799
14627,2012,42,59551,40.93949580987344
14627,2013,44,63551,43.68937378403834
14627,2014,50,79751,54.826379579406165
14627,2015,63,108701,74.7286214174246
14627,2016,69,127001,87.30931314922901
14627,2017,70,130301,89.57796247791505
14627,2018,77,155501,106.9021937151539
14627,2019,79,162401,111.64573322058834
14627,2020,79,162401,111.64573322058834
14627,2021,79,162401,111.64573322058834
14627,2022,79,162401,111.64573322058834
14627,2023,82,176801,121.54529392758197
14628,1960,0,0,0
14628,1961,0,0,0
14628,1962,0,0,0
14628,1963,0,0,0
14628,1964,0,0,0
14628,1965,0,0,0
14628,1966,0,0,0
14628,1967,0,0,0
14628,1968,0,0,0
14628,1969,0,0,0
14628,1970,0,0,0
14628,1971,0,0,0
14628,1972,0,0,0
14628,1973,0,0,0
14628,1974,0,0,0
14628,1975,0,0,0
14628,1976,0,0,0
14628,1977,0,0,0
14628,1978,0,0,0
14628,1979,0,0,0
14628,1980,0,0,0
14628,1981,0,0,0
14628,1982,0,0,0
14628,1983,0,0,0
14628,1984,0,0,0
14628,1985,0,0,0
14628,1986,0,0,0
14628,1987,0,0,0
14628,1988,0,0,0
14628,1989,0,0,0
14628,1990,0,0,0
14628,1991,0,0,0
14628,1992,0,0,0
14628,1993,0,0,0
14628,1994,0,0,0
14628,1995,10,3595,2.1731771305598877
14628,1996,13,5695,3.4426269147534243
14628,1997,18,8395,5.074776637287972
14628,1998,22,10495,6.344226421481508
14628,1999,32,20795,12.570575363002188
14628,2000,32,20795,12.570575363002188
14628,2001,35,22595,13.65867517802522
14628,2002,43,28795,17.40657454088233
14628,2003,44,30595,18.49467435590536
14628,2004,45,32595,19.703674150375395
14628,2005,46,33395,20.187274068163408
14628,2006,46,33395,20.187274068163408
14628,2007,46,33395,20.187274068163408
14628,2008,46,33395,20.187274068163408
14628,2009,47,35395,21.396273862633443
14628,2010,47,35395,21.396273862633443
14628,2011,49,37699.6,22.789404325801264
14628,2012,49,37699.6,22.789404325801264
14628,2013,49,37699.6,22.789404325801264
14628,2014,50,39999.6,24.179754089441804
14628,2015,51,40005.6,24.183381088825215
14628,2016,51,40005.6,24.183381088825215
14628,2017,52,42355.6,25.603955847327505
14628,2018,52,42355.6,25.603955847327505
14628,2019,52,42355.6,25.603955847327505
14628,2020,52,42355.6,25.603955847327505
14628,2021,52,42355.6,25.603955847327505
14628,2022,53,42357.6,25.605164847121976
14628,2023,53,42357.6,25.605164847121976
14713,1960,0,0,0
14713,1961,0,0,0
14713,1962,0,0,0
14713,1963,0,0,0
14713,1964,0,0,0
14713,1965,0,0,0
14713,1966,0,0,0
14713,1967,0,0,0
14713,1968,0,0,0
14713,1969,0,0,0
14713,1970,0,0,0
14713,1971,0,0,0
14713,1972,0,0,0
14713,1973,0,0,0
14713,1974,0,0,0
14713,1975,0,0,0
14713,1976,0,0,0
14713,1977,0,0,0
14713,1978,0,0,0
14713,1979,0,0,0
14713,1980,0,0,0
14713,1981,0,0,0
14713,1982,0,0,0
14713,1983,0,0,0
14713,1984,0,0,0
14713,1985,0,0,0
14713,1986,0,0,0
14713,1987,0,0,0
14713,1988,0,0,0
14713,1989,0,0,0
14713,1990,0,0,0
14713,1991,0,0,0
14713,1992,0,0,0
14713,1993,0,0,0
14713,1994,0,0,0
14713,1995,0,0,0
14713,1996,1,600,2.0147750167897915
14713,1997,1,600,2.0147750167897915
14713,1998,1,600,2.0147750167897915
14713,1999,5,6600,22.16252518468771
14713,2000,5,6600,22.16252518468771
14713,2001,5,6600,22.16252518468771
14713,2002,5,6600,22.16252518468771
14713,2003,5,6600,22.16252518468771
14713,2004,5,6600,22.16252518468771
14713,2005,5,6600,22.16252518468771
14713,2006,10,10800,36.265950302216254
14713,2007,10,10800,36.265950302216254
14713,2008,10,10800,36.265950302216254
14713,2009,12,15400,51.71255876427132
14713,2010,12,15400,51.71255876427132
14713,2011,12,15400,51.71255876427132
14713,2012,12,15400,51.71255876427132
14713,2013,16,25400,85.29214237743452
14713,2014,16,25400,85.29214237743452
14713,2015,18,27000,90.66487575554063
14713,2016,18,27000,90.66487575554063
14713,2017,18,27000,90.66487575554063
14713,2018,18,27000,90.66487575554063
14713,2019,18,27000,90.66487575554063
14713,2020,18,27000,90.66487575554063
14713,2021,18,27000,90.66487575554063
14713,2022,18,27000,90.66487575554063
14713,2023,18,27000,90.66487575554063
14729,1960,0,0,0
14729,1961,0,0,0
14729,1962,0,0,0
14729,1963,0,0,0
14729,1964,0,0,0
14729,1965,0,0,0
14729,1966,0,0,0
14729,1967,0,0,0
14729,1968,0,0,0
14729,1969,0,0,0
14729,1970,0,0,0
14729,1971,0,0,0
14729,1972,0,0,0
14729,1973,0,0,0
14729,1974,0,0,0
14729,1975,0,0,0
14729,1976,0,0,0
14729,1977,0,0,0
14729,1978,0,0,0
14729,1979,0,0,0
14729,1980,0,0,0
14729,1981,0,0,0
14729,1982,0,0,0
14729,1983,0,0,0
14729,1984,0,0,0
14729,1985,0,0,0
14729,1986,0,0,0
14729,1987,0,0,0
14729,1988,0,0,0
14729,1989,0,0,0
14729,1990,0,0,0
14729,1991,0,0,0
14729,1992,0,0,0
14729,1993,0,0,0
14729,1994,0,0,0
14729,1995,1,500,0.3028009084027252
14729,1996,10,5000,3.028009084027252
14729,1997,10,5000,3.028009084027252
14729,1998,12,6000,3.6336109008327027
14729,1999,25,16260,9.847085541256623
14729,2000,30,19810,11.996971990915974
14729,2001,33,21860,13.238455715367147
14729,2002,35,23060,13.965177895533687
14729,2003,41,33860,20.505677517032552
14729,2004,45,41860,25.350492051476156
14729,2005,45,41860,25.350492051476156
14729,2006,53,55460,33.58667676003028
14729,2007,54,57460,34.79788039364118
14729,2008,54,57460,34.79788039364118
14729,2009,61,72060,43.63966691900076
14729,2010,65,79760,48.30280090840272
14729,2011,67,82610,50.02876608629826
14729,2012,70,85715,51.909159727479185
14729,2013,70,85715,51.909159727479185
14729,2014,70,85715,51.909159727479185
14729,2015,71,85719,51.9115821347464
14729,2016,71,85719,51.9115821347464
14729,2017,73,92519,56.02967448902347
14729,2018,77,102469,62.0554125662377
14729,2019,77,102469,62.0554125662377
14729,2020,77,102469,62.0554125662377
14729,2021,77,102469,62.0554125662377
14729,2022,79,102471.8,62.057108251324756
14729,2023,80,102472.8,62.057713853141564
14730,1960,0,0,0
14730,1961,0,0,0
14730,1962,0,0,0
14730,1963,0,0,0
14730,1964,0,0,0
14730,1965,0,0,0
14730,1966,0,0,0
14730,1967,0,0,0
14730,1968,0,0,0
14730,1969,0,0,0
14730,1970,0,0,0
14730,1971,0,0,0
14730,1972,0,0,0
14730,1973,0,0,0
14730,1974,0,0,0
14730,1975,0,0,0
14730,1976,0,0,0
14730,1977,0,0,0
14730,1978,0,0,0
14730,1979,0,0,0
14730,1980,0,0,0
14730,1981,0,0,0
14730,1982,0,0,0
14730,1983,0,0,0
14730,1984,0,0,0
14730,1985,0,0,0
14730,1986,0,0,0
14730,1987,0,0,0
14730,1988,0,0,0
14730,1989,0,0,0
14730,1990,0,0,0
14730,1991,0,0,0
14730,1992,0,0,0
14730,1993,0,0,0
14730,1994,0,0,0
14730,1995,0,0,0
14730,1996,8,4700,2.3169144614899237
14730,1997,9,5200,2.5633947233505543
14730,1998,23,13900,6.85215127972552
14730,1999,44,38520,18.98883937374295
14730,2000,53,44460,21.917024884647237
14730,2001,64,56760,27.98043932641874
14730,2002,74,69160,34.09314982056237
14730,2003,75,70160,34.58611034428363
14730,2004,83,85960,42.37488661907955
14730,2005,83,85960,42.37488661907955
14730,2006,87,91560,45.13546555191861
14730,2007,90,97560,48.093228694246164
14730,2008,92,102160,50.360847103363966
14730,2009,92,102160,50.360847103363966
14730,2010,92,102160,50.360847103363966
14730,2011,94,103760,51.14958394131798
14730,2012,94,103760,51.14958394131798
14730,2013,94,103760,51.14958394131798
14730,2014,94,103760,51.14958394131798
14730,2015,101,122660,60.4665378396498
14730,2016,103,122771.73,60.52161631896518
14730,2017,106,132371.73,65.25403734668929
14730,2018,106,132371.73,65.25403734668929
14730,2019,106,132371.73,65.25403734668929
14730,2020,107,132374.73,65.25551622826045
14730,2021,107,132374.73,65.25551622826045
14730,2022,108,132375.73,65.25600918878416
14730,2023,108,132375.73,65.25600918878416
15001,1960,0,0,0
15001,1961,0,0,0
15001,1962,0,0,0
15001,1963,0,0,0
15001,1964,0,0,0
15001,1965,0,0,0
15001,1966,0,0,0
15001,1967,0,0,0
15001,1968,0,0,0
15001,1969,0,0,0
15001,1970,0,0,0
15001,1971,0,0,0
15001,1972,0,0,0
15001,1973,0,0,0
15001,1974,0,0,0
15001,1975,0,0,0
15001,1976,0,0,0
15001,1977,0,0,0
15001,1978,0,0,0
15001,1979,0,0,0
15001,1980,0,0,0
15001,1981,0,0,0
15001,1982,0,0,0
15001,1983,0,0,0
15001,1984,0,0,0
15001,1985,0,0,0
15001,1986,0,0,0
15001,1987,0,0,0
15001,1988,0,0,0
15001,1989,0,0,0
15001,1990,0,0,0
15001,1991,0,0,0
15001,1992,0,0,0
15001,1993,0,0,0
15001,1994,0,0,0
15001,1995,0,0,0
15001,1996,0,0,0
15001,1997,0,0,0
15001,1998,0,0,0
15001,1999,2,2000,8.137358613394092
15001,2000,7,7000,28.48075514687932
15001,2001,7,7000,28.48075514687932
15001,2002,8,8500,34.58377410692489
15001,2003,9,10000,40.68679306697046
15001,2004,13,17200,69.9812840751892
15001,2005,13,17200,69.9812840751892
15001,2006,13,17200,69.9812840751892
15001,2007,13,17200,69.9812840751892
15001,2008,13,17200,69.9812840751892
15001,2009,13,17200,69.9812840751892
15001,2010,13,17200,69.9812840751892
15001,2011,13,17200,69.9812840751892
15001,2012,13,17200,69.9812840751892
15001,2013,13,17200,69.9812840751892
15001,2014,13,17200,69.9812840751892
15001,2015,13,17200,69.9812840751892
15001,2016,13,17200,69.9812840751892
15001,2017,13,17200,69.9812840751892
15001,2018,13,17200,69.9812840751892
15001,2019,13,17200,69.9812840751892
15001,2020,13,17200,69.9812840751892
15001,2021,13,17200,69.9812840751892
15001,2022,13,17200,69.9812840751892
15001,2023,13,17200,69.9812840751892
15002,1960,0,0,0
15002,1961,0,0,0
15002,1962,0,0,0
15002,1963,0,0,0
15002,1964,0,0,0
15002,1965,0,0,0
15002,1966,0,0,0
15002,1967,0,0,0
15002,1968,0,0,0
15002,1969,0,0,0
15002,1970,0,0,0
15002,1971,0,0,0
15002,1972,0,0,0
15002,1973,0,0,0
15002,1974,0,0,0
15002,1975,0,0,0
15002,1976,0,0,0
15002,1977,0,0,0
15002,1978,0,0,0
15002,1979,0,0,0
15002,1980,0,0,0
15002,1981,0,0,0
15002,1982,0,0,0
15002,1983,0,0,0
15002,1984,0,0,0
15002,1985,0,0,0
15002,1986,0,0,0
15002,1987,0,0,0
15002,1988,0,0,0
15002,1989,0,0,0
15002,1990,0,0,0
15002,1991,0,0,0
15002,1992,0,0,0
15002,1993,0,0,0
15002,1994,0,0,0
15002,1995,0,0,0
15002,1996,0,0,0
15002,1997,2,1200,8.85216878135143
15002,1998,2,1200,8.85216878135143
15002,1999,2,1200,8.85216878135143
15002,2000,5,5700,42.0478017114193
15002,2001,5,5700,42.0478017114193
15002,2002,5,5700,42.0478017114193
15002,2003,5,5700,42.0478017114193
15002,2004,10,15700,115.81587488934788
15002,2005,10,15700,115.81587488934788
15002,2006,10,15700,115.81587488934788
15002,2007,12,19700,145.32310416051934
15002,2008,12,19700,145.32310416051934
15002,2009,14,23700,174.83033343169078
15002,2010,20,37500,276.6302744172322
15002,2011,20,37500,276.6302744172322
15002,2012,20,37500,276.6302744172322
15002,2013,23,47010,346.7837120094423
15002,2014,23,47010,346.7837120094423
15002,2015,23,47010,346.7837120094423
15002,2016,24,47012.7,346.80362938920035
15002,2017,26,53582.7,395.2692534670994
15002,2018,26,53582.7,395.2692534670994
15002,2019,26,53582.7,395.2692534670994
15002,2020,26,53582.7,395.2692534670994
15002,2021,26,53582.7,395.2692534670994
15002,2022,26,53582.7,395.2692534670994
15002,2023,26,53582.7,395.2692534670994
15003,1960,0,0,0
15003,1961,0,0,0
15003,1962,0,0,0
15003,1963,0,0,0
15003,1964,0,0,0
15003,1965,0,0,0
15003,1966,0,0,0
15003,1967,0,0,0
15003,1968,0,0,0
15003,1969,0,0,0
15003,1970,0,0,0
15003,1971,0,0,0
15003,1972,0,0,0
15003,1973,0,0,0
15003,1974,0,0,0
15003,1975,0,0,0
15003,1976,0,0,0
15003,1977,0,0,0
15003,1978,0,0,0
15003,1979,0,0,0
15003,1980,0,0,0
15003,1981,0,0,0
15003,1982,0,0,0
15003,1983,0,0,0
15003,1984,0,0,0
15003,1985,0,0,0
15003,1986,0,0,0
15003,1987,0,0,0
15003,1988,0,0,0
15003,1989,0,0,0
15003,1990,0,0,0
15003,1991,0,0,0
15003,1992,0,0,0
15003,1993,0,0,0
15003,1994,0,0,0
15003,1995,0,0,0
15003,1996,0,0,0
15003,1997,0,0,0
15003,1998,0,0,0
15003,1999,0,0,0
15003,2000,2,3600,17.850059500198334
15003,2001,3,4200,20.825069416898057
15003,2002,3,4200,20.825069416898057
15003,2003,3,4200,20.825069416898057
15003,2004,3,4200,20.825069416898057
15003,2005,4,6200,30.741769139230463
15003,2006,5,8200,40.658468861562874
15003,2007,5,8200,40.658468861562874
15003,2008,5,8200,40.658468861562874
15003,2009,5,8200,40.658468861562874
15003,2010,6,15780,78.2427608092027
15003,2011,6,15780,78.2427608092027
15003,2012,6,15780,78.2427608092027
15003,2013,6,15780,78.2427608092027
15003,2014,6,15780,78.2427608092027
15003,2015,6,15780,78.2427608092027
15003,2016,6,15780,78.2427608092027
15003,2017,6,15780,78.2427608092027
15003,2018,6,15780,78.2427608092027
15003,2019,6,15780,78.2427608092027
15003,2020,6,15780,78.2427608092027
15003,2021,6,15780,78.2427608092027
15003,2022,6,15780,78.2427608092027
15003,2023,6,15780,78.2427608092027
15081,1960,0,0,0
15081,1961,0,0,0
15081,1962,0,0,0
15081,1963,0,0,0
15081,1964,0,0,0
15081,1965,0,0,0
15081,1966,0,0,0
15081,1967,0,0,0
15081,1968,0,0,0
15081,1969,0,0,0
15081,1970,0,0,0
15081,1971,0,0,0
15081,1972,0,0,0
15081,1973,0,0,0
15081,1974,0,0,0
15081,1975,0,0,0
15081,1976,0,0,0
15081,1977,0,0,0
15081,1978,0,0,0
15081,1979,0,0,0
15081,1980,0,0,0
15081,1981,0,0,0
15081,1982,0,0,0
15081,1983,0,0,0
15081,1984,0,0,0
15081,1985,0,0,0
15081,1986,0,0,0
15081,1987,0,0,0
15081,1988,0,0,0
15081,1989,0,0,0
15081,1990,0,0,0
15081,1991,0,0,0
15081,1992,0,0,0
15081,1993,0,0,0
15081,1994,0,0,0
15081,1995,0,0,0
15081,1996,5,2250,0.9763718023823472
15081,1997,5,2250,0.9763718023823472
15081,1998,5,2250,0.9763718023823472
15081,1999,5,2250,0.9763718023823472
15081,2000,12,9450,4.100761570005859
15081,2001,57,49800,21.610362559395952
15081,2002,83,86900,37.709648723122655
15081,2003,98,108200,46.952635119008875
15081,2004,107,121700,52.81086593330296
15081,2005,111,126800,55.02397535203628
15081,2006,129,162800,70.64592419015383
15081,2007,129,162800,70.64592419015383
15081,2008,129,162800,70.64592419015383
15081,2009,129,162800,70.64592419015383
15081,2010,129,162800,70.64592419015383
15081,2011,141,190400,82.62275163271063
15081,2012,149,206503.8,89.6108832910239
15081,2013,156,226478.8,98.27889518106272
15081,2014,169,265378.8,115.15927878669531
15081,2015,178,286278.8,124.22868797326912
15081,2016,199,348528.8,151.24164117251405
15081,2017,210,382128.8,165.8221267547571
15081,2018,210,382128.8,165.8221267547571
15081,2019,212,390528.8,169.46724815031786
15081,2020,218,412128.8,178.8404174531884
15081,2021,218,412128.8,178.8404174531884
15081,2022,218,412128.8,178.8404174531884
15081,2023,218,412128.8,178.8404174531884
15082,1960,0,0,0
15082,1961,0,0,0
15082,1962,0,0,0
15082,1963,0,0,0
15082,1964,0,0,0
15082,1965,0,0,0
15082,1966,0,0,0
15082,1967,0,0,0
15082,1968,0,0,0
15082,1969,0,0,0
15082,1970,0,0,0
15082,1971,0,0,0
15082,1972,0,0,0
15082,1973,0,0,0
15082,1974,0,0,0
15082,1975,0,0,0
15082,1976,0,0,0
15082,1977,0,0,0
15082,1978,0,0,0
15082,1979,0,0,0
15082,1980,0,0,0
15082,1981,0,0,0
15082,1982,0,0,0
15082,1983,0,0,0
15082,1984,0,0,0
15082,1985,0,0,0
15082,1986,0,0,0
15082,1987,0,0,0
15082,1988,0,0,0
15082,1989,0,0,0
15082,1990,0,0,0
15082,1991,0,0,0
15082,1992,0,0,0
15082,1993,0,0,0
15082,1994,0,0,0
15082,1995,0,0,0
15082,1996,0,0,0
15082,1997,0,0,0
15082,1998,3,2760,1.8885095143930426
15082,1999,12,10480,7.170862214072133
15082,2000,15,14980,10.249953813626007
15082,2001,22,22080,15.10807611514434
15082,2002,68,89780,61.43129862398818
15082,2003,110,152080,104.05961121336736
15082,2004,126,184980,126.57119201899457
15082,2005,159,249480,170.70483827926677
15082,2006,187,297530,203.58269413672534
15082,2007,191,306730,209.87772585136884
15082,2008,194,312730,213.98318131744065
15082,2009,198,319530,218.6360308456554
15082,2010,200,322330,220.5519100631556
15082,2011,204,331530,226.84694177779906
15082,2012,211,346330,236.9737319274429
15082,2013,212,348630,238.5474898561038
15082,2014,215,354780,242.7555817088274
15082,2015,226,387130,264.89082909673135
15082,2016,229,397030,271.6648306157499
15082,2017,233,411430,281.51792373432227
15082,2018,233,411430,281.51792373432227
15082,2019,239,433030,296.29756341218086
15082,2020,239,433030,296.29756341218086
15082,2021,241,444230,303.9610802821816
15082,2022,242,449830,307.792838717182
15082,2023,245,465230,318.33017441343304
15083,1960,0,0,0
15083,1961,0,0,0
15083,1962,0,0,0
15083,1963,0,0,0
15083,1964,0,0,0
15083,1965,0,0,0
15083,1966,0,0,0
15083,1967,0,0,0
15083,1968,0,0,0
15083,1969,0,0,0
15083,1970,0,0,0
15083,1971,0,0,0
15083,1972,0,0,0
15083,1973,0,0,0
15083,1974,0,0,0
15083,1975,0,0,0
15083,1976,0,0,0
15083,1977,0,0,0
15083,1978,0,0,0
15083,1979,0,0,0
15083,1980,0,0,0
15083,1981,0,0,0
15083,1982,0,0,0
15083,1983,0,0,0
15083,1984,0,0,0
15083,1985,0,0,0
15083,1986,0,0,0
15083,1987,0,0,0
15083,1988,0,0,0
15083,1989,0,0,0
15083,1990,0,0,0
15083,1991,0,0,0
15083,1992,0,0,0
15083,1993,0,0,0
15083,1994,0,0,0
15083,1995,1,250,0.10518078473279872
15083,1996,1,250,0.10518078473279872
15083,1997,21,11950,5.027641510227779
15083,1998,24,13750,5.78494316030393
15083,1999,62,51750,21.772422439689336
15083,2000,76,65050,27.36804018747423
15083,2001,89,81450,34.267899665945826
15083,2002,138,159550,67.12637681647215
15083,2003,185,249950,105.15974857585216
15083,2004,219,311400,131.0131854631741
15083,2005,258,389400,163.8295902998073
15083,2006,305,483700,203.503782301019
15083,2007,317,507700,213.60113763536765
15083,2008,346,565700,238.00307969337698
15083,2009,355,581700,244.73464991627608
15083,2010,361,595300,250.45648460574034
15083,2011,366,606800,255.29480070344908
15083,2012,378,628805,264.55281337563
15083,2013,390,657905,276.7958567185278
15083,2014,391,660955,278.07906229226796
15083,2015,410,704655,296.4646634635612
15083,2016,410,704655,296.4646634635612
15083,2017,413,712485,299.7589256413924
15083,2018,413,712485,299.7589256413924
15083,2019,413,712485,299.7589256413924
15083,2020,413,712485,299.7589256413924
15083,2021,413,712485,299.7589256413924
15083,2022,413,712485,299.7589256413924
15083,2023,413,712485,299.7589256413924
15084,1960,0,0,0
15084,1961,0,0,0
15084,1962,0,0,0
15084,1963,0,0,0
15084,1964,0,0,0
15084,1965,0,0,0
15084,1966,0,0,0
15084,1967,0,0,0
15084,1968,0,0,0
15084,1969,0,0,0
15084,1970,0,0,0
15084,1971,0,0,0
15084,1972,0,0,0
15084,1973,0,0,0
15084,1974,0,0,0
15084,1975,0,0,0
15084,1976,0,0,0
15084,1977,0,0,0
15084,1978,0,0,0
15084,1979,0,0,0
15084,1980,0,0,0
15084,1981,0,0,0
15084,1982,0,0,0
15084,1983,0,0,0
15084,1984,0,0,0
15084,1985,0,0,0
15084,1986,0,0,0
15084,1987,0,0,0
15084,1988,0,0,0
15084,1989,0,0,0
15084,1990,0,0,0
15084,1991,0,0,0
15084,1992,0,0,0
15084,1993,0,0,0
15084,1994,3,1500,1.0563975435235788
15084,1995,3,1500,1.0563975435235788
15084,1996,5,2500,1.760662572539298
15084,1997,8,4200,2.9579131218660204
15084,1998,13,6700,4.7185756944053185
15084,1999,16,11200,7.887768324976054
15084,2000,21,18700,13.169756042593947
15084,2001,39,43000,30.283396247675924
15084,2002,75,98300,69.2292523522452
15084,2003,82,109200,76.90574116851653
15084,2004,84,111450,78.4903374838019
15084,2005,104,145550,102.50577497323792
15084,2006,111,160850,113.28102991717843
15084,2007,120,180650,127.22547749168966
15084,2008,123,185450,130.6059496309651
15084,2009,132,203450,143.28272015324805
15084,2010,148,247450,174.2703814299397
15084,2011,154,261250,183.98923883035664
15084,2012,165,287325,202.3529494619415
15084,2013,179,325375,229.15023381598962
15084,2014,189,349475,246.12302101526845
15084,2015,192,356225,250.87680996112456
15084,2016,205,386075,271.89912107724376
15084,2017,219,428175,301.54867879880555
15084,2018,221,434175,305.77426897289985
15084,2019,221,434175,305.77426897289985
15084,2020,230,467174,329.0143106653896
15084,2021,233,479974,338.0289030367908
15084,2022,237,496774,349.8605555242549
15084,2023,241,514974,362.67817905234097
15085,1960,0,0,0
15085,1961,0,0,0
15085,1962,0,0,0
15085,1963,0,0,0
15085,1964,0,0,0
15085,1965,0,0,0
15085,1966,0,0,0
15085,1967,0,0,0
15085,1968,0,0,0
15085,1969,0,0,0
15085,1970,0,0,0
15085,1971,0,0,0
15085,1972,0,0,0
15085,1973,0,0,0
15085,1974,0,0,0
15085,1975,0,0,0
15085,1976,0,0,0
15085,1977,0,0,0
15085,1978,0,0,0
15085,1979,0,0,0
15085,1980,0,0,0
15085,1981,0,0,0
15085,1982,0,0,0
15085,1983,0,0,0
15085,1984,0,0,0
15085,1985,0,0,0
15085,1986,0,0,0
15085,1987,0,0,0
15085,1988,0,0,0
15085,1989,0,0,0
15085,1990,0,0,0
15085,1991,0,0,0
15085,1992,0,0,0
15085,1993,1,250,0.11846039395188614
15085,1994,2,360,0.17058296729071604
15085,1995,3,960,0.45488791277524276
15085,1996,3,960,0.45488791277524276
15085,1997,3,960,0.45488791277524276
15085,1998,7,3710,1.7579522462459902
15085,1999,11,9710,4.601001701091257
15085,2000,15,14810,7.017593737709735
15085,2001,39,48310,22.891286527262476
15085,2002,42,53710,25.450031036623216
15085,2003,55,73210,34.68994176487033
15085,2004,73,109210,51.74823849394194
15085,2005,78,119210,56.48665425201738
15085,2006,87,141210,66.91116891978336
15085,2007,93,151210,71.64958467785881
15085,2008,93,151210,71.64958467785881
15085,2009,105,174010,82.45317260627083
15085,2010,125,214910,101.83329305679939
15085,2011,130,224910,106.57170881487484
15085,2012,130,224910,106.57170881487484
15085,2013,132,229210,108.60922759084728
15085,2014,136,238510,113.01595424585744
15085,2015,137,240810,114.1057898702148
15085,2016,143,254660,120.66849569514929
15085,2017,145,260760,123.55892930757531
15085,2018,145,260760,123.55892930757531
15085,2019,145,260760,123.55892930757531
15085,2020,145,260760,123.55892930757531
15085,2021,146,264360,125.26475898048247
